heavy_atom_idx,degree,hybridization,in_ring,is_aromatic,formal_charge,partial_charge,num_H_neighbors,num_heavy_neighbors,neighbor_atomic_nums,neighbor_C_count,neighbor_O_count,neighbor_N_count,neighbor_S_count,neighbor_Halogen_count,dist_to_O,dist_to_N,dist_to_aromatic,in_symmetric_env,ppm,nb_atoms,multiplicity,couplings
14,3,SP2,0,0,0,0.24505786318464823,0,3,"6,8,7",1,1,1,0,0,1,1,4,32,167.25,1,s,[]
17,4,SP3,1,0,0,0.03821146658025093,2,2,"7,6",1,0,1,0,0,3,1,3,49,46.5,2,s,[]
18,4,SP3,1,0,0,0.03555197789632892,2,2,"6,7",1,0,1,0,0,4,1,2,51,49.415000000000006,2,s,[]
20,3,SP2,1,1,0,0.04865322024347029,0,3,"7,6,6",2,0,1,0,0,6,1,1,41,151.2,1,s,[]
21,3,SP2,1,1,0,0.025413783212508072,1,2,"6,6",2,0,0,0,0,7,2,1,38,126.66499999999999,2,s,[]
22,3,SP2,1,1,0,0.1685463402645399,1,2,"6,7",1,0,1,0,0,8,1,1,42,141.695,2,s,[]
24,3,SP2,1,1,0,0.1685463402645399,1,2,"7,6",1,0,1,0,0,8,1,1,42,141.695,2,s,[]
25,3,SP2,1,1,0,0.025413783212508072,1,2,"6,6",2,0,0,0,0,7,2,1,38,126.66499999999999,2,s,[]
26,4,SP3,1,0,0,0.03555197789632892,2,2,"7,6",1,0,1,0,0,4,1,2,51,49.415000000000006,2,s,[]
27,4,SP3,1,0,0,0.03821146658025093,2,2,"6,7",1,0,1,0,0,3,1,3,49,46.5,2,s,[]
0,4,SP3,0,0,0,-0.01835789421287221,3,1,6,1,0,0,0,0,2,3,2,32,19.9,1,s,[]
1,4,SP3,0,0,0,0.17675774918547074,1,3,"6,8,6",2,1,0,0,0,1,2,1,33,111.6,1,s,[]
3,3,SP2,0,0,0,0.35478341041826006,0,3,"8,8,6",1,2,0,0,0,1,2,3,20,166.9,1,s,[]
5,3,SP2,1,0,0,0.14601592005102956,0,3,"6,7,6",2,0,1,0,0,2,1,4,22,144.0,1,s,[]
8,3,SP2,1,0,0,0.2399721978040108,0,3,"7,8,6",1,1,1,0,0,1,1,7,21,167.1,1,s,[]
10,4,SP3,1,0,0,0.03417741788129768,2,2,"6,6",2,0,0,0,0,2,2,6,30,26.0,1,s,[]
11,4,SP3,1,0,0,0.0076493654014772455,2,2,"6,6",2,0,0,0,0,3,2,5,31,21.0,1,s,[]
12,3,SP2,1,1,0,0.25674483296124584,0,3,"6,7,8",1,1,1,0,0,1,1,1,24,160.6,1,s,[]
15,3,SP2,1,1,0,0.2574425611103028,0,3,"7,6,8",1,1,1,0,0,1,1,1,23,161.2,1,s,[]
16,3,SP2,1,1,0,0.09126782822961022,0,3,"6,6,16",2,0,0,1,0,2,2,1,26,132.1,1,s,[]
17,3,SP2,1,1,0,-0.03856672604870328,1,2,"6,6",2,0,0,0,0,3,3,1,28,131.2,1,s,[]
18,3,SP2,1,1,0,-0.05068544913048861,1,2,"6,6",2,0,0,0,0,4,4,1,27,127.55000000000001,1,s,[]
19,3,SP2,1,1,0,-0.008486816955306032,1,2,"6,16",1,0,0,1,0,4,4,1,25,129.95,1,s,[]
1,3,SP2,0,0,0,0.30557851377855483,0,3,"8,8,6",1,2,0,0,0,1,-1,-1,18,180.5,1,s,[]
3,4,SP3,0,0,0,0.07397925493415287,2,2,"6,6",2,0,0,0,0,2,-1,-1,20,41.9,1,s,[]
4,4,SP3,0,0,0,0.09297129784057573,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,22,72.6,1,s,[]
6,4,SP3,0,0,0,0.10851598097318083,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,23,74.80000000000001,1,s,[]
8,4,SP3,0,0,0,0.10542737407410786,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,21,75.95,1,s,[]
10,4,SP3,0,0,0,0.0717255581577169,2,2,"6,8",1,1,0,0,0,1,-1,-1,19,66.15,1,s,[]
1,3,SP2,0,0,0,0.2526103614016185,0,3,"8,6,7",1,1,1,0,0,1,1,4,17,169.1,1,s,[]
2,4,SP3,0,0,0,0.16785565617719328,2,2,"6,9",1,0,0,0,1,2,2,5,29,77.8,1,s,[]
5,4,SP3,0,0,0,0.1472329011864635,1,3,"7,7,6",1,0,2,0,0,3,1,2,31,111.6,1,s,[]
7,3,SP2,1,1,0,0.062404403394616205,0,3,"7,6,6",2,0,1,0,0,5,1,1,22,138.9,1,s,[]
8,3,SP2,1,1,0,-0.036630316045665315,1,2,"6,6",2,0,0,0,0,6,2,1,19,120.0,1,s,[]
9,3,SP2,1,1,0,-0.059459150655821844,1,2,"6,6",2,0,0,0,0,7,3,1,21,125.845,1,s,[]
10,3,SP2,1,1,0,-0.05265982404499691,1,2,"6,6",2,0,0,0,0,8,3,1,24,118.1,1,s,[]
11,3,SP2,1,1,0,0.0022812062787795797,0,3,"6,6,6",3,0,0,0,0,7,2,1,26,128.1,1,s,[]
12,3,SP2,1,1,0,0.0933271296976158,0,3,"6,7,6",2,0,1,0,0,6,1,1,25,140.1,1,s,[]
14,3,SP2,1,1,0,0.027601528745465814,1,2,"7,6",1,0,1,0,0,8,1,1,18,149.5,1,s,[]
15,3,SP2,1,1,0,-0.043171473339513614,1,2,"6,6",2,0,0,0,0,9,2,1,20,122.0,1,s,[]
16,3,SP2,1,1,0,-0.05120766507996813,1,2,"6,6",2,0,0,0,0,8,3,1,23,136.0,1,s,[]
17,4,SP3,0,0,0,0.2280077740505929,0,4,"6,17,17,17",1,0,0,0,3,4,2,3,30,100.9,1,s,[]
1,3,SP2,1,0,0,0.383375819366286,0,3,"8,8,6",1,2,0,0,0,1,-1,-1,12,159.6,1,s,[]
3,4,SP3,1,0,0,0.1964399360280651,1,3,"8,6,6",2,1,0,0,0,1,-1,-1,16,80.465,1,s,[]
4,4,SP3,0,0,0,0.12166546926406924,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,17,71.6,1,s,[]
6,4,SP3,0,0,0,0.07322615675418648,2,2,"6,8",1,1,0,0,0,1,-1,-1,15,63.49,1,s,[]
8,3,SP2,1,0,0,0.25319351457625816,0,3,"6,8,6",2,1,0,0,0,1,-1,-1,14,202.85,1,s,[]
10,3,SP2,1,0,0,0.3093050021211659,0,3,"6,8,6",2,1,0,0,0,1,-1,-1,13,199.4,1,s,[]
0,4,SP3,0,0,0,-0.06277360920914779,3,1,6,1,0,0,0,0,15,-1,-1,49,22.645,1,s,[]
1,4,SP3,0,0,0,-0.04713240231213327,1,3,"6,6,6",3,0,0,0,0,14,-1,-1,53,28.0,1,s,[]
2,4,SP3,0,0,0,-0.06277360920914779,3,1,6,1,0,0,0,0,15,-1,-1,49,22.645,1,s,[]
3,4,SP3,0,0,0,-0.05096430839090712,2,2,"6,6",2,0,0,0,0,13,-1,-1,51,39.595,1,s,[]
4,4,SP3,0,0,0,-0.0527981652835842,2,2,"6,6",2,0,0,0,0,12,-1,-1,52,24.01,1,s,[]
5,4,SP3,0,0,0,-0.050416098328708914,2,2,"6,6",2,0,0,0,0,11,-1,-1,59,36.28,1,s,[]
6,4,SP3,0,0,0,-0.04088208991871818,1,3,"6,6,6",3,0,0,0,0,10,-1,-1,66,36.3,1,s,[]
7,4,SP3,0,0,0,-0.062223747147079504,3,1,6,1,0,0,0,0,11,-1,-1,58,18.8,1,s,[]
8,4,SP3,1,0,0,-0.032529814684921096,1,3,"6,6,6",3,0,0,0,0,9,-1,-1,67,56.85,1,s,[]
9,4,SP3,1,0,0,-0.04903640994504624,2,2,"6,6",2,0,0,0,0,9,-1,-1,60,28.12,1,s,[]
10,4,SP3,1,0,0,-0.045518624876631816,2,2,"6,6",2,0,0,0,0,8,-1,-1,63,22.05,1,s,[]
11,4,SP3,1,0,0,-0.009920849670252209,1,3,"6,6,6",3,0,0,0,0,7,-1,-1,69,51.3,1,s,[]
12,3,SP2,1,0,0,-0.04057224885031566,0,3,"6,6,6",3,0,0,0,0,6,-1,-1,48,130.9,1,s,[]
13,3,SP2,1,0,0,-0.05845509504125171,1,2,"6,6",2,0,0,0,0,5,-1,-1,44,139.5,1,s,[]
14,3,SP2,1,0,0,-0.06178188019633091,1,2,"6,6",2,0,0,0,0,4,-1,-1,43,119.4,1,s,[]
15,3,SP2,1,0,0,-0.05731984979571195,0,3,"6,6,6",3,0,0,0,0,3,-1,-1,47,143.0,1,s,[]
16,4,SP3,1,0,0,-0.004604088540245293,2,2,"6,6",2,0,0,0,0,2,-1,-1,54,42.3,1,s,[]
17,4,SP3,1,0,0,0.05777489996137429,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,64,71.4,1,s,[]
19,4,SP3,1,0,0,-0.025541335247516277,2,2,"6,6",2,0,0,0,0,2,-1,-1,55,32.46,1,s,[]
20,4,SP3,1,0,0,-0.03752307096851847,2,2,"6,6",2,0,0,0,0,3,-1,-1,57,31.4,1,s,[]
21,4,SP3,1,0,0,0.013798465405698915,0,4,"6,6,6,6",4,0,0,0,0,4,-1,-1,65,42.150000000000006,1,s,[]
22,4,SP3,0,0,0,-0.051736702459852964,3,1,6,1,0,0,0,0,5,-1,-1,56,24.0,1,s,[]
23,3,SP2,1,0,0,-0.038467960647026914,0,3,"6,6,6",3,0,0,0,0,5,-1,-1,46,135.5,1,s,[]
24,3,SP2,1,0,0,-0.07957156877998588,1,2,"6,6",2,0,0,0,0,6,-1,-1,45,116.0,1,s,[]
25,4,SP3,1,0,0,-0.02815502994895633,2,2,"6,6",2,0,0,0,0,7,-1,-1,62,39.3,1,s,[]
26,4,SP3,1,0,0,-0.019142395318102235,0,4,"6,6,6,6",4,0,0,0,0,8,-1,-1,68,42.849999999999994,1,s,[]
27,4,SP3,0,0,0,-0.058482895502825295,3,1,6,1,0,0,0,0,9,-1,-1,61,13.0,1,s,[]
1,3,SP2,0,0,0,0.17300916352248555,0,3,"16,7,7",0,0,2,1,0,5,1,2,26,181.15,1,s,[]
3,3,SP2,1,1,0,0.044144323572260086,0,3,"7,6,6",2,0,1,0,0,3,1,1,40,136.8,1,s,[]
4,3,SP2,1,1,0,0.007754707819809855,1,2,"6,6",2,0,0,0,0,2,2,1,36,100.58,1,s,[]
5,3,SP2,1,1,0,0.16736487526360874,0,3,"6,6,8",2,1,0,0,0,1,3,1,38,148.41,1,s,[]
6,3,SP2,1,1,0,0.16544982040055614,0,3,"6,6,8",2,1,0,0,0,1,4,1,37,141.67000000000002,1,s,[]
7,3,SP2,1,1,0,-0.01383257578568919,1,2,"6,6",2,0,0,0,0,2,3,1,32,108.595,1,s,[]
8,3,SP2,1,1,0,-0.034583695134418085,1,2,"6,6",2,0,0,0,0,3,2,1,35,116.1,1,s,[]
10,4,SP3,1,0,0,0.23080214334171145,2,2,"8,8",0,2,0,0,0,1,5,2,44,101.13,1,s,[]
13,4,SP3,1,0,0,0.03276495594207679,2,2,"7,6",1,0,1,0,0,7,1,4,46,46.5,2,s,[]
14,4,SP3,1,0,0,0.01626723794839596,2,2,"6,7",1,0,1,0,0,8,1,5,48,53.05,2,s,[]
16,4,SP3,0,0,0,0.016746773932700118,2,2,"7,6",1,0,1,0,0,10,1,3,45,51.0,1,s,[]
17,3,SP2,0,0,0,-0.0699106681599769,1,2,"6,6",2,0,0,0,0,11,2,2,28,131.14999999999998,1,s,[]
18,3,SP2,0,0,0,-0.05771449970099662,1,2,"6,6",2,0,0,0,0,12,3,1,27,132.22,1,s,[]
19,3,SP2,1,1,0,-0.025936601273228846,0,3,"6,6,6",3,0,0,0,0,13,4,1,39,134.825,1,s,[]
20,3,SP2,1,1,0,-0.0549958816789337,1,2,"6,6",2,0,0,0,0,14,5,1,33,127.0,2,s,[]
21,3,SP2,1,1,0,-0.06167266342845344,1,2,"6,6",2,0,0,0,0,15,6,1,30,128.71,2,s,[]
22,3,SP2,1,1,0,-0.062226101923741894,1,2,"6,6",2,0,0,0,0,16,7,1,29,128.115,1,s,[]
23,3,SP2,1,1,0,-0.06167266342845344,1,2,"6,6",2,0,0,0,0,15,6,1,30,128.71,2,s,[]
24,3,SP2,1,1,0,-0.0549958816789337,1,2,"6,6",2,0,0,0,0,14,5,1,33,127.0,2,s,[]
25,4,SP3,1,0,0,0.01626723794839596,2,2,"7,6",1,0,1,0,0,8,1,5,48,53.05,2,s,[]
26,4,SP3,1,0,0,0.03276495594207679,2,2,"6,7",1,0,1,0,0,7,1,4,46,46.5,2,s,[]
1,3,SP2,1,1,0,0.2021386482014685,0,3,"7,7,7",0,0,3,0,0,3,1,1,21,154.7,1,s,[]
3,3,SP2,1,1,0,0.30203536065343084,0,3,"7,8,6",1,1,1,0,0,1,1,1,23,160.6,1,s,[]
5,3,SP2,1,1,0,0.17071221633618175,0,3,"6,6,7",2,0,1,0,0,2,1,1,20,142.35000000000002,1,s,[]
6,3,SP2,1,1,0,0.13807235389452696,0,3,"6,7,7",1,0,2,0,0,3,1,1,22,160.1,1,s,[]
8,4,SP3,1,0,0,0.057594855596710175,2,2,"7,6",1,0,1,0,0,3,1,2,27,46.1,1,s,[]
9,3,SP2,1,0,0,0.06936868797282879,0,3,"6,6,7",2,0,1,0,0,2,1,2,19,150.5,1,s,[]
10,4,SP3,0,0,0,0.12193217596068086,1,3,"6,8,6",2,1,0,0,0,1,2,3,29,69.6,1,s,[]
12,4,SP3,0,0,0,0.10831732645673862,1,3,"6,8,6",2,1,0,0,0,1,3,4,30,72.6,1,s,[]
14,4,SP3,0,0,0,0.0720222555574567,2,2,"6,8",1,1,0,0,0,1,4,5,28,63.55,1,s,[]
0,3,SP2,1,1,0,-0.058517272282204234,1,2,"6,6",2,0,0,0,0,3,-1,1,9,127.5,2,s,[]
1,3,SP2,1,1,0,-0.0613769013807319,1,2,"6,6",2,0,0,0,0,4,-1,1,11,122.4,2,s,[]
2,3,SP2,1,1,0,-0.05049098340494424,1,2,"6,6",2,0,0,0,0,3,-1,1,15,122.6,2,s,[]
3,3,SP2,1,1,0,0.028148384819157483,0,3,"6,6,6",3,0,0,0,0,2,-1,1,19,124.3,2,s,[]
4,3,SP2,1,1,0,0.13492001115410548,0,3,"6,6,8",2,1,0,0,0,1,-1,1,17,156.2,2,s,[]
5,3,SP2,1,1,0,-0.018653763078644973,1,2,"6,6",2,0,0,0,0,2,-1,1,13,111.555,2,s,[]
7,3,SP2,1,1,0,0.13492001115410548,0,3,"8,6,6",2,1,0,0,0,1,-1,1,17,156.2,2,s,[]
8,3,SP2,1,1,0,-0.01865376307864496,1,2,"6,6",2,0,0,0,0,2,-1,1,13,111.555,2,s,[]
9,3,SP2,1,1,0,-0.058517272282204234,1,2,"6,6",2,0,0,0,0,3,-1,1,9,127.5,2,s,[]
10,3,SP2,1,1,0,-0.0613769013807319,1,2,"6,6",2,0,0,0,0,4,-1,1,11,122.4,2,s,[]
11,3,SP2,1,1,0,-0.05049098340494424,1,2,"6,6",2,0,0,0,0,3,-1,1,15,122.6,2,s,[]
12,3,SP2,1,1,0,0.028148384819157494,0,3,"6,6,6",3,0,0,0,0,2,-1,1,19,124.3,2,s,[]
0,4,SP3,0,0,0,-0.023685666343383684,3,1,6,1,0,0,0,0,4,2,1,41,22.65,1,s,[]
1,3,SP2,1,1,0,0.024706301797241082,0,3,"6,6,7",2,0,1,0,0,3,1,1,33,150.4,1,s,[]
2,3,SP2,1,1,0,-0.04225730040591113,1,2,"6,6",2,0,0,0,0,4,2,1,28,116.05,1,s,[]
3,3,SP2,1,1,0,-0.056827838545921536,1,2,"6,6",2,0,0,0,0,5,3,1,27,138.7,1,s,[]
4,3,SP2,1,1,0,-0.01856944558639602,1,2,"6,6",2,0,0,0,0,4,2,1,32,124.30000000000001,1,s,[]
5,3,SP2,1,1,0,0.13980277322932363,0,3,"6,7,7",1,0,2,0,0,3,1,1,37,150.3,1,s,[]
7,3,SP2,1,1,0,0.10250268293412464,0,3,"7,6,6",2,0,1,0,0,3,1,1,25,139.4,1,s,[]
8,4,SP3,0,0,0,0.12053593900326892,2,2,"6,7",1,0,1,0,0,4,1,1,44,39.0,1,s,[]
10,4,SP3,1,0,0,0.11549930143718778,2,2,"7,6",1,0,1,0,0,6,1,3,45,55.150000000000006,2,s,[]
11,4,SP3,1,0,0,0.13447967103689282,2,2,"6,7",1,0,1,0,0,7,1,2,42,50.0,2,s,[]
13,3,SP2,1,1,0,0.27419363220213894,0,3,"7,6,7",1,0,2,0,0,9,1,1,35,137.77,1,s,[]
14,3,SP2,1,1,0,0.0274122092763236,1,2,"6,6",2,0,0,0,0,10,2,1,30,126.66499999999999,1,s,[]
15,3,SP2,1,1,0,-0.0505509147079701,1,2,"6,6",2,0,0,0,0,11,3,1,26,128.6,1,s,[]
16,3,SP2,1,1,0,-0.022686369365942944,1,2,"6,6",2,0,0,0,0,12,2,1,29,128.3,1,s,[]
17,3,SP2,1,1,0,0.08797624980347575,1,2,"6,7",1,0,1,0,0,11,1,1,34,140.4,1,s,[]
19,4,SP3,1,0,0,0.13447967103689282,2,2,"7,6",1,0,1,0,0,7,1,2,42,50.0,2,s,[]
20,4,SP3,1,0,0,0.11549930143718778,2,2,"6,7",1,0,1,0,0,6,1,3,45,55.150000000000006,2,s,[]
21,3,SP2,1,1,0,0.03134085502947286,1,2,"6,6",2,0,0,0,0,2,2,1,31,113.0,1,s,[]
22,3,SP2,1,1,0,0.25802392759302156,0,3,"6,8,7",1,1,1,0,0,1,1,1,36,164.2,1,s,[]
0,4,SP3,0,0,0,-0.020428615065699995,3,1,6,1,0,0,0,0,5,2,1,34,19.15,1,s,[]
1,3,SP2,1,1,0,0.057553936298948366,0,3,"6,6,7",2,0,1,0,0,4,1,1,26,151.05,1,s,[]
2,3,SP2,1,1,0,0.037734396261154046,0,3,"6,6,7",2,0,1,0,0,4,1,1,29,151.05,1,s,[]
3,4,SP3,0,0,0,-0.02234264209177073,3,1,6,1,0,0,0,0,5,2,1,35,19.15,1,s,[]
5,4,SP3,0,0,0,0.05305987938846419,2,2,"7,6",1,0,1,0,0,2,1,1,37,51.0,1,s,[]
6,4,SP3,0,0,0,0.10040937990051216,1,3,"6,8,6",2,1,0,0,0,1,2,2,39,72.35,1,s,[]
8,4,SP3,0,0,0,0.1096959352553217,1,3,"6,8,6",2,1,0,0,0,1,3,3,40,75.7,1,s,[]
10,4,SP3,0,0,0,0.10548344240860015,1,3,"6,8,6",2,1,0,0,0,1,4,4,38,76.7,1,s,[]
12,4,SP3,0,0,0,0.07172664869076506,2,2,"6,8",1,1,0,0,0,1,5,5,36,66.15,1,s,[]
14,3,SP2,1,1,0,0.16996889524725553,0,3,"7,7,6",1,0,2,0,0,3,1,1,28,153.8,1,s,[]
16,3,SP2,1,1,0,0.34944745479335493,0,3,"7,8,7",0,1,2,0,0,1,1,1,30,159.45,1,s,[]
19,3,SP2,1,1,0,0.2813174106697684,0,3,"7,8,6",1,1,1,0,0,1,1,1,31,163.0,1,s,[]
21,3,SP2,1,1,0,0.171597545086432,0,3,"6,7,6",2,0,1,0,0,2,1,1,27,152.9,1,s,[]
0,4,SP3,0,0,0,-0.049910713862592736,3,1,6,1,0,0,0,0,5,2,-1,17,25.0,1,s,[]
1,4,SP3,0,0,0,0.003098641587901121,1,3,"6,7,6",2,0,1,0,0,4,1,-1,20,44.7,1,s,[]
3,4,SP3,0,0,0,-0.012143178561029797,2,2,"6,6",2,0,0,0,0,3,2,-1,19,39.2,1,s,[]
4,4,SP3,0,0,0,0.10459071917994583,1,3,"6,7,6",2,0,1,0,0,2,1,-1,18,54.2,1,s,[]
6,3,SP2,0,0,0,0.32002967228974394,0,3,"6,8,8",1,2,0,0,0,1,2,-1,14,175.6,1,s,[]
1,3,SP2,0,0,0,0.3352909901545221,0,3,"8,8,6",1,2,0,0,0,1,-1,-1,17,172.5,1,s,[]
3,4,SP3,1,0,0,0.18590247794204523,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,19,75.4,1,s,[]
5,4,SP3,1,0,0,0.18421622847777105,1,3,"8,8,6",1,2,0,0,0,1,-1,-1,18,92.55,1,s,[]
7,4,SP3,1,0,0,0.13308721059780598,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,20,71.7,1,s,[]
9,4,SP3,1,0,0,0.11386290887710343,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,22,72.56,1,s,[]
11,4,SP3,1,0,0,0.11967894931931926,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,21,72.50999999999999,1,s,[]
0,4,SP3,0,0,0,-0.06538238322279266,3,1,6,1,0,0,0,0,14,12,-1,41,14.05,1,s,[]
1,4,SP3,0,0,0,-0.056171667063192945,2,2,"6,6",2,0,0,0,0,13,11,-1,44,22.65,1,s,[]
2,4,SP3,0,0,0,-0.053568642724643206,2,2,"6,6",2,0,0,0,0,12,10,-1,45,31.91,1,s,[]
3,4,SP3,0,0,0,-0.05331603226985486,2,2,"6,6",2,0,0,0,0,11,9,-1,46,29.4,1,s,[]
4,4,SP3,0,0,0,-0.05330614506292663,2,2,"6,6",2,0,0,0,0,10,8,-1,47,29.64,1,s,[]
5,4,SP3,0,0,0,-0.053305974047874016,2,2,"6,6",2,0,0,0,0,9,7,-1,48,29.66,1,s,[]
6,4,SP3,0,0,0,-0.05330594204121095,2,2,"6,6",2,0,0,0,0,8,6,-1,49,29.66,1,s,[]
7,4,SP3,0,0,0,-0.053302166038138935,2,2,"6,6",2,0,0,0,0,7,5,-1,50,29.66,1,s,[]
8,4,SP3,0,0,0,-0.053088930730041686,2,2,"6,6",2,0,0,0,0,6,4,-1,51,29.27,1,s,[]
9,4,SP3,0,0,0,-0.04795291609800953,2,2,"6,6",2,0,0,0,0,5,3,-1,52,22.835,1,s,[]
10,4,SP3,0,0,0,-0.003392107541223458,2,2,"6,6",2,0,0,0,0,4,2,-1,53,26.305,1,s,[]
11,4,SP3,0,0,0,0.08001518411185805,2,2,"6,7",1,0,1,0,0,3,1,-1,58,63.63,1,s,[]
13,4,SP3,0,0,0,0.0696948287042674,3,1,7,0,0,1,0,0,3,1,-1,55,50.83,2,s,[]
14,4,SP3,0,0,0,0.0696948287042674,3,1,7,0,0,1,0,0,3,1,-1,55,50.83,2,s,[]
15,4,SP3,0,0,0,0.18252574866769708,2,2,"7,8",0,1,1,0,0,1,1,-1,57,39.0,1,s,[]
17,4,SP3,0,0,0,0.05792232647992666,1,3,"8,6,6",2,1,0,0,0,1,3,-1,54,71.9,1,s,[]
18,4,SP3,0,0,0,-0.03870741192939423,3,1,6,1,0,0,0,0,2,4,-1,42,22.085,2,s,[]
19,4,SP3,0,0,0,-0.03870741192939423,3,1,6,1,0,0,0,0,2,4,-1,42,22.085,2,s,[]
1,3,SP2,1,0,0,0.2341378119692128,0,3,"8,6,7",1,1,1,0,0,1,1,3,26,172.2,1,s,[]
2,4,SP3,1,0,0,0.06889261300041846,1,3,"6,6,6",3,0,0,0,0,2,2,2,50,48.6,1,s,[]
3,4,SP3,1,0,0,0.022782853760988667,1,3,"6,6,6",3,0,0,0,0,3,3,1,48,44.42,1,s,[]
4,3,SP2,1,1,0,-0.02889281213566284,0,3,"6,6,6",3,0,0,0,0,4,3,1,36,137.18,1,s,[]
5,3,SP2,1,1,0,-0.057835683480969916,1,2,"6,6",2,0,0,0,0,5,4,1,32,123.975,1,s,[]
6,3,SP2,1,1,0,-0.061942173790205626,1,2,"6,6",2,0,0,0,0,6,5,1,28,127.38,1,s,[]
7,3,SP2,1,1,0,-0.06169025548759205,1,2,"6,6",2,0,0,0,0,5,4,1,30,126.655,1,s,[]
8,3,SP2,1,1,0,-0.05116440710730446,1,2,"6,6",2,0,0,0,0,4,3,1,34,126.6,1,s,[]
9,3,SP2,1,1,0,0.0379019759221228,0,3,"6,6,6",3,0,0,0,0,3,2,1,38,126.5,1,s,[]
10,4,SP3,1,0,0,0.2844947723820655,0,4,"6,7,6,6",3,0,1,0,0,2,1,1,49,150.5,1,s,[]
14,3,SP2,1,1,0,0.0379019759221228,0,3,"6,6,6",3,0,0,0,0,3,2,1,38,126.5,1,s,[]
15,3,SP2,1,1,0,-0.05116440710730446,1,2,"6,6",2,0,0,0,0,4,3,1,34,126.6,1,s,[]
16,3,SP2,1,1,0,-0.06169025548759205,1,2,"6,6",2,0,0,0,0,5,4,1,30,126.655,1,s,[]
17,3,SP2,1,1,0,-0.061942173790205626,1,2,"6,6",2,0,0,0,0,6,5,1,28,127.38,1,s,[]
18,3,SP2,1,1,0,-0.057835683480969916,1,2,"6,6",2,0,0,0,0,5,4,1,32,123.975,1,s,[]
19,3,SP2,1,1,0,-0.02889281213566284,0,3,"6,6,6",3,0,0,0,0,4,3,1,36,137.18,1,s,[]
20,4,SP3,1,0,0,0.1302329221988567,1,3,"6,6,6",3,0,0,0,0,2,2,2,51,52.5,1,s,[]
21,3,SP2,1,0,0,0.24098164014585985,0,3,"6,8,7",1,1,1,0,0,1,1,3,27,172.2,1,s,[]
24,4,SP3,1,0,0,0.03966008761612488,1,3,"7,6,6",2,0,1,0,0,3,1,5,47,58.3,1,s,[]
25,4,SP3,1,0,0,-0.03204295833445862,2,2,"6,6",2,0,0,0,0,4,2,6,45,27.9,1,s,[]
26,4,SP3,1,0,0,-0.051329559019821676,2,2,"6,6",2,0,0,0,0,5,3,7,43,25.05,1,s,[]
27,4,SP3,1,0,0,-0.053153464522289716,2,2,"6,6",2,0,0,0,0,6,4,8,42,25.55,1,s,[]
28,4,SP3,1,0,0,-0.051329559019821676,2,2,"6,6",2,0,0,0,0,5,3,7,43,25.05,1,s,[]
29,4,SP3,1,0,0,-0.03204295833445862,2,2,"6,6",2,0,0,0,0,4,2,6,45,27.9,1,s,[]
0,4,SP3,0,0,0,-0.06277360920914779,3,1,6,1,0,0,0,0,11,-1,-1,49,22.645,1,s,[]
1,4,SP3,0,0,0,-0.047132402312154514,1,3,"6,6,6",3,0,0,0,0,10,-1,-1,65,28.0,1,s,[]
2,4,SP3,0,0,0,-0.06277360920914779,3,1,6,1,0,0,0,0,11,-1,-1,49,22.645,1,s,[]
3,4,SP3,0,0,0,-0.05096430840248512,2,2,"6,6",2,0,0,0,0,9,-1,-1,57,39.595,1,s,[]
4,4,SP3,0,0,0,-0.052798168329288866,2,2,"6,6",2,0,0,0,0,8,-1,-1,56,24.01,1,s,[]
5,4,SP3,0,0,0,-0.050416482258672436,2,2,"6,6",2,0,0,0,0,7,-1,-1,58,36.28,1,s,[]
6,4,SP3,0,0,0,-0.04090481472413065,1,3,"6,6,6",3,0,0,0,0,6,-1,-1,66,36.3,1,s,[]
7,4,SP3,0,0,0,-0.06222413128055205,3,1,6,1,0,0,0,0,7,-1,-1,51,18.8,1,s,[]
8,4,SP3,1,0,0,-0.03314567535550572,1,3,"6,6,6",3,0,0,0,0,5,-1,-1,69,56.85,1,s,[]
9,4,SP3,1,0,0,-0.049365857914825305,2,2,"6,6",2,0,0,0,0,5,-1,-1,60,29.3,1,s,[]
10,4,SP3,1,0,0,-0.049250501126622326,2,2,"6,6",2,0,0,0,0,4,-1,-1,61,24.9,1,s,[]
11,4,SP3,1,0,0,-0.030112719828140396,1,3,"6,6,6",3,0,0,0,0,3,-1,-1,70,51.8,1,s,[]
12,4,SP3,1,0,0,-0.007917062721979298,1,3,"6,6,6",3,0,0,0,0,2,-1,-1,67,40.8,1,s,[]
13,4,SP3,1,0,0,0.06111312857958171,1,3,"6,8,6",2,1,0,0,0,1,-1,-1,64,69.05,1,s,[]
15,4,SP3,1,0,0,-0.004507355093687865,2,2,"6,6",2,0,0,0,0,2,-1,-1,55,40.5,1,s,[]
16,3,SP2,1,0,0,-0.05789447986574646,0,3,"6,6,6",3,0,0,0,0,3,-1,-1,48,167.7,1,s,[]
